Volume,Permittivity,Conductivity,Bend,Feed,S11,VSWR,Gain,Efficiency,Bandwidth,WiFi Fault,BT Fault,WiFi Status,BT Status,epsilon_r
1660.02408,2.22,8222.45,0.76,-12.62,-14.93,3.77,-0.74,37.35,122.61,Bending,Coupure,Fault,Fault,3.04
1856.79461,1.89,4540.72,1.08,-6.15,-4.71,2.59,5.05,41.87,75.46,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,2.5
1347.179723,2.42,7907.21,0.53,-24.94,-21.96,3.61,2.6,73.95,57.78,Rupture_Coupure,Strong_Flexion,Fault,Fault,1.6
1324.8873039999999,2.03,11400.38,1.14,-9.39,-9.47,2.9,5.99,66.57,133.8,Humidity_Sweat,No_Fault,Fault,Normal,2.97
2204.08188,1.98,10685.04,0.72,-8.2,-14.95,3.81,0.82,35.89,153.18,Body_Effect,Rupture,Fault,Fault,3.05
1973.8687,1.55,12320.83,0.41,-12.56,-15.67,2.83,2.98,61.05,59.24,Conductivity_Degradation,Body_Effect,Fault,Fault,3.16
1732.2953699999998,2.4,13505.45,1.02,-18.5,-10.72,1.96,0.7,57.88,72.44,Cracks,No_Fault,Fault,Normal,2.23
1683.5531999999998,1.94,8705.3,0.43,-8.83,-4.91,2.05,3.47,52.84,109.45,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,2.63
1821.4791559999999,1.7,12363.25,1.15,-10.87,-7.25,3.35,4.13,71.66,41.11,Humidity_Sweat,Coupure,Fault,Fault,1.69
2397.072384,1.91,3368.26,0.98,-21.19,-16.47,2.07,-0.14,51.05,61.25,Rupture_Coupure,Body_Effect,Fault,Fault,1.51
1799.6774369999998,2.25,12889.92,0.94,-21.58,-17.41,3.94,5.86,81.54,121.18,Body_Effect,Rupture,Fault,Fault,3.28
2197.6807050000007,2.38,7110.13,1.08,-8.71,-15.44,3.57,1.29,65.62,67.6,Strong_Flexion,Body_Effect,Fault,Fault,3.43
2004.0142500000002,2.01,9358.53,0.22,-5.85,-22.35,3.9,0.3,32.95,152.9,Conductivity_Degradation,Coupure,Fault,Fault,1.9
1333.5187050000002,1.84,13231.88,0.52,-23.74,-6.35,3.36,2.84,32.79,58.34,Conductivity_Degradation,Coupure,Fault,Fault,3.9
2359.073376,2.23,10361.69,0.37,-21.16,-6.67,1.25,-0.26,40.06,105.99,Body_Effect,Body_Effect,Fault,Fault,3.39
2120.572305,2.15,6752.86,0.43,-22.98,-4.19,2.48,3.91,77.19,72.14,Humidity_Sweat,Cracks,Fault,Fault,2.76
1559.9913119999999,2.28,4777.95,0.65,-15.12,-20.94,1.98,3.81,39.32,138.24,Strong_Flexion,Rupture,Fault,Fault,3.62
2542.5576000000005,1.73,5244.98,0.98,-9.59,-12.82,1.38,0.52,57.7,65.41,Cracks,No_Fault,Fault,Normal,2.15
2625.70246,1.65,14644.1,0.72,-16.57,-23.53,1.55,2.12,72.65,44.28,Bending,Coupure,Fault,Fault,3.13
1198.9431719999998,2.04,5646.35,0.25,-13.25,-24.43,2.98,0.2,37.06,84.72,Body_Effect,Strong_Flexion,Fault,Fault,1.5
2334.741984,2.37,8940.02,1.15,-23.91,-10.52,2.42,-0.69,71.85,114.07,Humidity_Sweat,Rupture,Fault,Fault,1.65
1775.10939,2.1,5563.24,1.1,-13.48,-23.82,3.48,1.7,85.94,131.24,Cracks,Cracks,Fault,Fault,3.85
2550.09678,1.82,3514.21,0.38,-9.04,-8.01,1.45,0.88,38.75,104.06,Bending,Bending,Fault,Fault,2.29
1713.88534,2.47,7173.95,0.26,-18.21,-19.4,4.0,5.22,74.04,72.91,Humidity_Sweat,Body_Effect,Fault,Fault,2.88
2368.31023,2.07,5406.43,0.23,-15.04,-20.54,2.18,-0.7,56.07,85.63,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.99
1331.41775,1.99,9049.04,0.88,-6.99,-20.22,3.48,2.17,37.56,130.12,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,3.19
2206.510196,1.88,3511.64,1.17,-20.94,-8.74,2.68,-0.79,73.99,156.69,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.25
1530.2259,2.25,12689.9,1.08,-11.32,-22.77,1.01,2.28,76.96,59.41,Cracks,Body_Effect,Fault,Fault,2.49
2169.620166,1.77,10443.01,0.37,-24.74,-9.22,2.33,1.11,61.57,85.72,Conductivity_Degradation,No_Fault,Fault,Normal,3.76
2029.2633900000003,2.04,12281.38,0.26,-15.5,-6.19,3.64,2.69,77.88,104.07,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.05
1540.424795,2.07,6178.64,1.2,-19.54,-4.92,1.88,-0.88,72.73,75.94,Cracks,Rupture,Fault,Fault,2.26
1914.0055200000002,2.17,10147.96,0.54,-18.88,-23.68,1.38,-0.06,58.85,117.03,Rupture_Coupure,Cracks,Fault,Fault,1.83
1706.8122120000003,1.9,10851.05,1.13,-12.49,-5.67,1.07,2.77,60.96,144.43,Cracks,Humidity_or_Sweat,Fault,Fault,2.89
1819.3383000000003,1.8,4578.12,0.87,-9.14,-11.15,3.84,4.39,49.71,127.49,Bending,Bending,Fault,Fault,2.32
1844.1654,2.41,4228.68,0.79,-6.57,-13.96,1.08,3.8,89.86,133.23,No_Fault,No_Fault,Normal,Normal,3.67
2811.6345600000004,2.39,7461.56,0.12,-12.77,-14.56,1.71,-0.72,49.29,135.77,Rupture_Coupure,Body_Effect,Fault,Fault,2.93
2488.378536,2.19,6474.51,1.03,-6.42,-4.74,2.92,3.04,74.87,123.37,Strong_Flexion,Bending,Fault,Fault,2.36
1696.2686400000002,2.06,13307.08,0.92,-11.94,-3.91,2.27,-0.83,87.68,89.01,Strong_Flexion,Body_Effect,Fault,Fault,2.5
2048.655805,1.85,7373.68,0.3,-11.4,-7.46,1.96,4.93,32.0,122.13,Cracks,Rupture,Fault,Fault,2.95
2403.4517640000004,2.48,3145.94,0.22,-24.31,-23.72,3.86,0.56,35.02,72.4,Body_Effect,Humidity_or_Sweat,Fault,Fault,3.69
1212.3274239999998,2.36,12215.12,0.39,-24.81,-19.25,3.8,2.89,34.8,127.01,Conductivity_Degradation,Strong_Flexion,Fault,Fault,3.77
1622.19876,1.74,10395.98,0.51,-9.47,-8.69,3.91,1.54,71.66,42.61,Bending,Bending,Fault,Fault,3.5
1682.1561600000002,1.81,4892.56,0.53,-11.2,-8.54,3.93,3.41,65.64,45.64,Body_Effect,Body_Effect,Fault,Fault,2.92
2122.040567,2.2,7957.3,0.79,-22.26,-3.55,3.26,4.76,42.37,140.76,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,2.21
2435.770449,2.44,14539.35,0.6,-11.82,-23.16,2.76,4.16,83.86,49.92,Humidity_Sweat,Rupture,Fault,Fault,2.43
1649.54088,2.44,12627.75,0.15,-18.5,-17.79,1.99,1.81,34.87,60.99,Body_Effect,Conductivity_Degradation,Fault,Fault,3.8
2337.3071999999997,2.11,9731.05,0.43,-5.93,-3.3,3.99,4.48,89.37,105.11,Cracks,Conductivity_Degradation,Fault,Fault,2.76
1572.9725460000002,2.22,8069.44,1.17,-18.77,-15.48,3.95,0.47,54.49,44.35,Cracks,Coupure,Fault,Fault,1.92
1727.9380800000001,1.84,12889.71,0.39,-23.22,-21.59,2.88,2.94,33.8,159.17,Rupture_Coupure,Cracks,Fault,Fault,3.73
1792.7334720000001,1.9,14706.61,0.2,-19.87,-13.26,3.07,2.65,50.38,147.6,Cracks,Humidity_or_Sweat,Fault,Fault,3.45
1462.592586,2.32,12336.2,0.3,-18.39,-14.99,2.53,4.36,35.36,54.19,Cracks,Cracks,Fault,Fault,3.89
2273.5884,2.11,14160.34,1.17,-14.47,-5.29,1.5,3.54,85.82,65.49,Bending,Humidity_or_Sweat,Fault,Fault,1.67
2289.024738,2.06,9463.97,0.55,-12.55,-5.74,3.84,2.47,42.47,84.98,Body_Effect,Cracks,Fault,Fault,3.32
1389.4258439999999,1.66,9452.77,0.26,-16.86,-24.85,3.02,4.99,79.11,80.26,Body_Effect,Coupure,Fault,Fault,3.31
1711.2959100000003,1.74,4338.1,1.12,-7.32,-20.8,1.94,3.33,63.88,144.45,No_Fault,No_Fault,Normal,Normal,1.53
2335.5563039999997,1.53,5284.39,0.11,-10.4,-5.17,1.33,5.6,87.5,106.12,Cracks,Conductivity_Degradation,Fault,Fault,3.49
1461.389256,1.52,3845.04,0.8,-24.15,-6.36,3.94,0.18,38.38,71.74,Cracks,Bending,Fault,Fault,3.72
1319.076864,1.97,5970.11,0.82,-18.43,-8.2,3.93,0.82,87.45,139.02,Body_Effect,Strong_Flexion,Fault,Fault,1.75
2239.611354,2.31,7951.19,0.69,-19.66,-14.63,3.06,5.08,87.36,119.64,Body_Effect,Strong_Flexion,Fault,Fault,2.37
2044.53067,1.77,8143.04,0.32,-10.62,-23.25,2.05,-0.41,71.69,143.53,Strong_Flexion,Body_Effect,Fault,Fault,1.87
1397.4408,2.41,7211.13,0.1,-6.67,-4.73,1.09,5.66,44.67,43.4,Bending,Body_Effect,Fault,Fault,3.24
1248.117297,1.88,7860.42,0.8,-9.26,-18.26,1.66,2.24,58.92,120.05,Body_Effect,No_Fault,Fault,Normal,1.51
1622.432268,1.99,13509.44,0.1,-10.24,-19.43,1.39,-0.04,40.48,49.09,Cracks,Body_Effect,Fault,Fault,3.48
1890.69,1.6,3061.74,0.35,-8.23,-18.15,1.67,2.47,86.81,101.08,No_Fault,No_Fault,Normal,Normal,3.89
2370.195954,1.84,10217.97,1.13,-7.44,-20.01,2.71,-0.91,88.05,134.67,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.77
1402.15754,2.21,4178.25,0.73,-20.7,-18.93,2.41,5.31,60.97,44.94,Cracks,Cracks,Fault,Fault,2.01
1985.5011000000002,1.95,14713.88,1.09,-24.47,-24.87,1.53,1.21,64.67,65.03,Cracks,No_Fault,Fault,Normal,1.61
2051.9004,1.74,7619.67,0.75,-19.64,-6.1,2.57,3.55,81.28,49.73,Strong_Flexion,Bending,Fault,Fault,1.74
2562.2892,1.65,3111.05,0.53,-17.7,-24.38,3.43,2.61,88.56,140.02,Conductivity_Degradation,Cracks,Fault,Fault,1.99
1255.268025,2.26,13336.55,0.89,-18.27,-6.24,2.37,5.74,76.33,50.83,Strong_Flexion,Cracks,Fault,Fault,2.77
1788.4699040000005,1.51,10222.67,0.43,-9.82,-6.61,3.26,4.29,87.19,118.05,Cracks,Conductivity_Degradation,Fault,Fault,3.92
2192.31252,2.44,3453.13,1.1,-10.16,-20.55,1.88,5.05,36.22,72.44,Conductivity_Degradation,Coupure,Fault,Fault,2.43
1596.8892799999999,2.25,9484.62,0.52,-17.17,-15.5,2.94,5.86,78.48,54.28,Cracks,Coupure,Fault,Fault,3.42
2564.8102079999994,1.5,4721.16,0.33,-13.45,-24.93,1.38,2.39,32.46,78.25,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.86
1850.4326819999999,1.63,12131.55,1.18,-12.26,-9.73,1.76,0.38,50.99,73.97,Strong_Flexion,No_Fault,Fault,Normal,3.82
1745.3730560000004,1.88,11112.31,0.68,-16.16,-10.07,2.08,2.43,50.08,103.32,Humidity_Sweat,No_Fault,Fault,Normal,3.95
2339.674414,1.84,5919.46,0.53,-23.06,-21.49,1.29,3.98,49.92,44.48,Humidity_Sweat,Coupure,Fault,Fault,2.33
2543.4468,1.91,5651.75,1.18,-18.22,-22.92,3.98,1.04,57.33,140.99,Cracks,Bending,Fault,Fault,2.39
1418.19328,2.1,7792.72,0.72,-10.93,-16.05,3.68,5.69,89.1,46.57,Rupture_Coupure,Cracks,Fault,Fault,1.55
2718.0929600000004,2.37,5762.01,0.73,-20.89,-14.39,3.96,5.89,67.05,134.22,Body_Effect,Rupture,Fault,Fault,2.23
1668.1574000000003,2.06,9459.46,0.57,-19.52,-9.16,1.11,-0.86,77.71,97.26,Strong_Flexion,Cracks,Fault,Fault,3.98
1356.0722500000002,1.79,11017.09,1.12,-13.2,-10.57,2.48,2.3,73.27,122.09,Conductivity_Degradation,No_Fault,Fault,Normal,2.98
2340.4655760000005,1.62,6132.17,0.89,-19.5,-4.79,2.99,5.17,36.05,48.25,Body_Effect,Strong_Flexion,Fault,Fault,2.83
1520.7074400000001,2.39,5728.54,1.16,-5.32,-12.34,1.12,-0.35,42.02,79.22,Rupture_Coupure,Cracks,Fault,Fault,2.25
2451.39568,2.49,5090.44,0.2,-5.68,-19.79,1.04,3.27,73.34,130.18,No_Fault,No_Fault,Normal,Normal,3.82
1801.8231,1.89,3226.77,0.47,-18.01,-16.44,3.35,0.91,83.74,159.58,Body_Effect,Coupure,Fault,Fault,2.29
1397.4408,2.41,7211.13,0.1,-6.67,-4.73,1.09,5.66,44.67,43.4,Bending,Body_Effect,Fault,Fault,3.24
1304.2369119999998,1.93,10032.1,0.67,-11.3,-3.65,1.06,4.41,75.91,124.58,Strong_Flexion,Coupure,Fault,Fault,2.24
2138.237808,2.49,11848.45,0.26,-17.85,-3.61,3.29,1.22,60.56,92.0,Cracks,Cracks,Fault,Fault,2.09
1274.25438,1.8,5484.24,0.42,-24.16,-15.4,3.07,-0.93,39.99,52.39,Conductivity_Degradation,Coupure,Fault,Fault,3.39
1626.9603839999997,1.74,14596.8,0.18,-14.73,-22.3,2.43,0.51,46.44,112.28,Cracks,No_Fault,Fault,Normal,1.71
2143.4896000000003,1.75,7037.48,0.83,-10.54,-23.33,2.78,-0.32,82.4,48.11,Strong_Flexion,Coupure,Fault,Fault,2.5
2787.525513,2.28,7329.24,0.66,-17.12,-13.23,3.69,-0.33,83.65,100.47,Conductivity_Degradation,Strong_Flexion,Fault,Fault,3.85
1910.495664,2.15,13445.39,0.14,-22.34,-3.79,2.05,4.43,48.69,117.03,Bending,Coupure,Fault,Fault,3.21
2005.0405760000003,1.6,4285.66,0.9,-18.75,-22.47,3.33,5.22,36.14,113.98,Conductivity_Degradation,Bending,Fault,Fault,2.97
1216.91682,2.31,10327.84,0.84,-9.48,-18.47,2.42,-0.55,49.36,69.25,Bending,Rupture,Fault,Fault,2.16
2366.167584,2.39,12469.34,0.9,-10.04,-19.05,3.55,0.11,47.73,92.8,Bending,Bending,Fault,Fault,3.3
1198.85031,1.85,13477.47,0.75,-21.82,-22.7,3.99,0.77,47.2,62.29,Conductivity_Degradation,Cracks,Fault,Fault,2.97
2060.3298629999995,1.75,6414.68,0.91,-11.81,-8.68,2.55,5.01,37.31,117.42,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,3.55
1415.462334,1.53,4977.97,0.51,-14.75,-18.67,3.02,1.96,30.64,135.03,Body_Effect,Strong_Flexion,Fault,Fault,3.19
2192.31252,2.44,3453.13,1.1,-10.16,-20.55,1.88,5.05,36.22,72.44,Conductivity_Degradation,Coupure,Fault,Fault,2.43
1309.47813,2.48,12268.75,0.13,-14.71,-16.01,1.51,1.74,85.47,53.65,Body_Effect,Conductivity_Degradation,Fault,Fault,1.94
2083.142272,2.2,6735.34,0.15,-13.41,-11.13,2.72,4.04,60.69,57.84,Bending,Cracks,Fault,Fault,2.88
2625.70246,1.65,14644.1,0.72,-16.57,-23.53,1.55,2.12,72.65,44.28,Bending,Coupure,Fault,Fault,3.13
2359.073376,2.23,10361.69,0.37,-21.16,-6.67,1.25,-0.26,40.06,105.99,Body_Effect,Body_Effect,Fault,Fault,3.39
2210.1168,1.79,4375.83,0.81,-22.59,-8.65,3.07,0.17,46.44,77.97,Body_Effect,Conductivity_Degradation,Fault,Fault,2.9
1694.53502,1.97,3121.05,0.14,-20.65,-19.28,2.35,5.32,85.42,72.37,Humidity_Sweat,No_Fault,Fault,Normal,2.46
1616.37606,1.71,3142.04,0.83,-8.36,-23.67,3.66,4.43,74.66,62.91,Cracks,Bending,Fault,Fault,3.54
1243.1837939999998,1.82,5508.91,0.23,-8.72,-20.67,3.86,5.09,36.67,147.13,Cracks,Cracks,Fault,Fault,2.87
1510.157376,1.74,6378.92,0.29,-20.24,-20.03,3.64,2.24,82.59,56.56,Rupture_Coupure,Bending,Fault,Fault,3.91
1942.5735,2.04,8202.14,0.59,-21.56,-17.06,3.03,4.94,74.17,115.15,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.16
2446.0803359999995,2.02,11136.07,0.43,-13.34,-11.07,1.77,-0.79,79.72,84.87,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,1.62
1803.204042,2.09,9010.67,0.37,-22.01,-11.78,3.55,5.96,64.82,56.91,Cracks,Rupture,Fault,Fault,1.92
1673.352534,2.43,7977.33,1.07,-17.52,-4.8,3.64,4.81,49.76,71.11,Humidity_Sweat,Cracks,Fault,Fault,2.12
2122.040567,2.2,7957.3,0.79,-22.26,-3.55,3.26,4.76,42.37,140.76,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,2.21
1508.2065,1.75,6380.29,0.54,-15.59,-4.39,1.18,3.96,81.25,82.88,Rupture_Coupure,Coupure,Fault,Fault,1.81
1510.157376,1.74,6378.92,0.29,-20.24,-20.03,3.64,2.24,82.59,56.56,Rupture_Coupure,Bending,Fault,Fault,3.91
2603.825958,2.38,11143.73,1.13,-11.38,-22.36,1.63,0.54,39.3,101.91,Humidity_Sweat,Rupture,Fault,Fault,3.33
1965.522,1.9,11421.96,0.56,-11.76,-23.97,2.34,0.81,39.46,103.31,Rupture_Coupure,Coupure,Fault,Fault,1.55
2427.5712,1.75,3263.7,0.99,-21.62,-7.67,3.05,0.18,34.71,151.32,Rupture_Coupure,Body_Effect,Fault,Fault,2.21
1960.517299,2.34,14021.78,0.29,-11.55,-3.74,1.17,3.73,80.73,81.08,Rupture_Coupure,Coupure,Fault,Fault,2.92
2141.079284,2.22,4174.78,1.1,-7.36,-3.7,3.88,4.36,50.64,100.54,Bending,Rupture,Fault,Fault,2.57
1682.1561600000002,1.81,4892.56,0.53,-11.2,-8.54,3.93,3.41,65.64,45.64,Body_Effect,Body_Effect,Fault,Fault,2.92
2335.335808,2.04,5736.88,0.66,-24.54,-16.94,1.54,1.82,33.61,120.41,Humidity_Sweat,Rupture,Fault,Fault,2.07
1352.4824159999998,1.85,14370.06,0.42,-15.15,-18.94,3.03,1.6,85.48,53.1,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,1.79
1179.916192,1.74,8796.87,0.77,-19.8,-20.51,2.57,2.42,34.51,67.42,Conductivity_Degradation,Body_Effect,Fault,Fault,2.78
2003.1298560000002,2.43,14626.43,0.67,-23.25,-18.4,2.55,3.71,86.77,58.61,Rupture_Coupure,Cracks,Fault,Fault,2.92
1413.4335599999997,1.97,12958.23,0.24,-10.79,-17.78,1.07,2.32,61.3,44.99,Rupture_Coupure,Strong_Flexion,Fault,Fault,2.3
1428.5870269999998,2.02,4209.94,1.2,-6.11,-7.53,1.5,4.35,80.69,132.19,Cracks,No_Fault,Fault,Normal,3.04
1385.6988600000002,1.7,5935.14,0.81,-8.68,-5.02,2.39,-0.86,36.29,148.56,Cracks,Body_Effect,Fault,Fault,2.87
2795.6288250000002,2.0,5120.14,0.26,-16.17,-12.94,3.97,3.37,88.26,153.48,Cracks,Strong_Flexion,Fault,Fault,3.89
2390.231584,1.91,3395.15,0.7,-12.25,-17.2,3.7,5.65,58.22,100.47,Humidity_Sweat,Bending,Fault,Fault,2.13
2139.916608,1.87,14815.75,0.9,-21.19,-6.83,4.0,4.68,57.75,84.83,Bending,Conductivity_Degradation,Fault,Fault,3.32
1626.9603839999997,1.74,14596.8,0.18,-14.73,-22.3,2.43,0.51,46.44,112.28,Cracks,No_Fault,Fault,Normal,1.71
1844.3050719999999,2.18,10223.76,0.58,-13.85,-5.72,2.31,1.34,69.67,51.35,Strong_Flexion,Rupture,Fault,Fault,3.3
1985.9778400000002,2.18,5525.16,0.83,-9.94,-21.38,1.73,-0.5,86.37,156.0,Cracks,Strong_Flexion,Fault,Fault,3.4
2448.859644,1.76,10949.81,0.91,-8.58,-12.39,3.92,5.74,60.82,94.27,Conductivity_Degradation,Bending,Fault,Fault,1.72
1982.50684,2.07,9204.69,0.42,-22.1,-10.26,3.63,-0.18,40.61,132.36,Strong_Flexion,Coupure,Fault,Fault,3.83
1397.4408,2.41,7211.13,0.1,-6.67,-4.73,1.09,5.66,44.67,43.4,Bending,Body_Effect,Fault,Fault,3.24
2003.1298560000002,2.43,14626.43,0.67,-23.25,-18.4,2.55,3.71,86.77,58.61,Rupture_Coupure,Cracks,Fault,Fault,2.92
2205.28296,2.36,4342.35,0.95,-6.9,-7.05,3.84,5.62,73.86,76.03,Cracks,Coupure,Fault,Fault,2.92
2422.1306879999997,1.95,3965.35,0.45,-14.84,-4.48,1.33,2.86,72.39,105.69,Rupture_Coupure,Bending,Fault,Fault,2.56
2435.770449,2.44,14539.35,0.6,-11.82,-23.16,2.76,4.16,83.86,49.92,Humidity_Sweat,Rupture,Fault,Fault,2.43
2120.45246,1.75,6587.94,0.12,-9.25,-16.66,1.47,5.22,42.16,53.28,Cracks,Conductivity_Degradation,Fault,Fault,1.7
1829.145024,2.03,11279.81,0.19,-20.39,-8.83,3.16,2.59,32.77,42.22,Bending,Conductivity_Degradation,Fault,Fault,2.6
2587.226094,2.37,12234.52,0.32,-12.17,-12.97,3.18,2.15,76.34,82.45,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.92
1762.472448,1.79,4684.1,1.02,-23.09,-5.11,3.82,-0.09,85.48,71.89,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,3.9
2168.4662999999996,2.41,13159.2,0.4,-13.09,-5.17,3.67,5.03,82.88,127.18,Body_Effect,Conductivity_Degradation,Fault,Fault,2.44
2204.78895,1.61,14062.91,0.63,-11.16,-11.79,2.82,3.97,35.33,99.61,Rupture_Coupure,Coupure,Fault,Fault,3.03
1542.64776,2.41,11986.33,0.21,-21.92,-21.12,1.77,5.32,55.27,104.62,Conductivity_Degradation,No_Fault,Fault,Normal,2.91
3064.511975,2.2,11275.61,0.3,-9.38,-18.78,1.37,-0.03,48.2,141.4,Cracks,Body_Effect,Fault,Fault,1.92
2028.3231719999999,2.14,7116.52,0.86,-17.04,-13.55,1.68,2.21,52.55,73.99,Cracks,No_Fault,Fault,Normal,1.74
2433.6046800000004,2.11,3638.76,0.4,-15.09,-24.05,3.69,1.96,61.81,43.27,Body_Effect,Humidity_or_Sweat,Fault,Fault,3.33
2523.6377340000004,2.5,9112.03,0.65,-20.76,-23.87,3.72,-0.24,55.93,52.17,Conductivity_Degradation,Bending,Fault,Fault,1.69
2074.068762,1.62,7008.53,0.18,-8.76,-13.66,3.15,-0.74,40.57,64.53,Bending,Bending,Fault,Fault,2.16
2498.804,1.55,14771.66,0.89,-5.08,-10.73,1.02,3.75,43.6,158.62,Conductivity_Degradation,No_Fault,Fault,Normal,3.66
2186.4786700000004,1.89,6676.6,0.12,-10.6,-6.13,3.41,0.83,74.5,150.0,Cracks,Rupture,Fault,Fault,3.55
1659.39682,1.87,14387.18,0.16,-16.83,-15.82,3.18,1.24,42.24,75.2,Rupture_Coupure,Rupture,Fault,Fault,2.03
1587.97152,2.21,12873.34,0.67,-24.79,-17.81,2.74,3.11,85.53,155.02,Bending,No_Fault,Fault,Normal,2.6
2538.296244,2.38,8574.41,0.78,-12.83,-3.84,3.76,5.91,85.93,66.09,Strong_Flexion,Body_Effect,Fault,Fault,1.57
2185.337064,1.51,12116.3,0.4,-16.83,-18.67,1.48,3.53,74.09,45.12,Body_Effect,Body_Effect,Fault,Fault,2.22
2318.713488,1.98,7447.54,0.25,-16.91,-13.85,3.63,4.17,47.24,47.79,Cracks,Cracks,Fault,Fault,2.49
2052.647739,2.37,13619.57,1.14,-20.24,-17.57,2.9,1.25,38.64,131.18,Rupture_Coupure,Coupure,Fault,Fault,3.84
1451.1233730000001,2.35,11805.84,0.69,-16.1,-9.1,1.42,4.79,72.99,131.66,Body_Effect,No_Fault,Fault,Normal,1.88
1615.493,2.1,13589.03,0.89,-12.73,-6.13,3.38,3.91,41.26,99.83,Bending,Bending,Fault,Fault,2.97
1775.10939,2.1,5563.24,1.1,-13.48,-23.82,3.48,1.7,85.94,131.24,Cracks,Cracks,Fault,Fault,3.85
2414.017565,2.05,7027.66,0.36,-24.17,-5.74,3.47,4.19,47.87,96.73,Body_Effect,Strong_Flexion,Fault,Fault,2.56
1478.025375,1.92,6201.75,0.63,-11.61,-5.49,1.44,4.67,75.72,115.37,Conductivity_Degradation,Cracks,Fault,Fault,3.76
2493.9824000000003,1.88,14694.73,0.8,-23.68,-23.14,3.25,-0.57,30.47,87.26,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,3.1
1696.21412,2.22,3187.12,0.47,-24.64,-12.88,2.23,2.9,30.95,102.85,Bending,Humidity_or_Sweat,Fault,Fault,2.19
2464.885296,2.07,9812.95,0.96,-9.31,-20.48,1.48,0.29,43.89,49.41,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.1
1461.389256,1.52,3845.04,0.8,-24.15,-6.36,3.94,0.18,38.38,71.74,Cracks,Bending,Fault,Fault,3.72
1750.3211250000002,1.57,8943.75,0.89,-5.1,-24.61,2.6,5.59,36.36,88.15,Bending,Rupture,Fault,Fault,3.39
2722.507212,1.67,12555.6,0.23,-19.24,-19.07,3.59,4.08,42.54,55.64,Body_Effect,Cracks,Fault,Fault,2.58
1209.150516,1.92,4435.72,0.11,-21.19,-3.7,1.48,2.52,70.16,65.94,Cracks,Humidity_or_Sweat,Fault,Fault,3.72
1357.3043120000002,2.17,6432.69,0.19,-10.41,-5.8,2.75,4.37,71.46,104.55,Conductivity_Degradation,Rupture,Fault,Fault,2.64
2380.962564,1.79,11233.33,0.33,-14.41,-17.51,3.94,5.8,42.54,107.92,Rupture_Coupure,Coupure,Fault,Fault,2.29
2220.78118,2.07,7624.24,0.48,-17.96,-20.33,3.81,4.43,83.19,82.26,Bending,Strong_Flexion,Fault,Fault,3.92
1660.02408,2.22,8222.45,0.76,-12.62,-14.93,3.77,-0.74,37.35,122.61,Bending,Coupure,Fault,Fault,3.04
1990.6294380000002,1.59,12091.25,1.06,-6.53,-6.47,3.69,5.46,62.44,86.96,Rupture_Coupure,Coupure,Fault,Fault,2.59
1255.268025,2.26,13336.55,0.89,-18.27,-6.24,2.37,5.74,76.33,50.83,Strong_Flexion,Cracks,Fault,Fault,2.77
1817.390848,1.99,5940.14,1.06,-23.82,-17.71,3.93,2.92,86.63,40.75,Conductivity_Degradation,Strong_Flexion,Fault,Fault,3.87
1578.377472,2.38,8087.39,0.15,-6.48,-16.89,1.88,-0.59,31.99,45.17,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,2.8
1644.246102,1.7,8090.07,0.69,-23.54,-21.13,2.86,4.88,35.33,154.78,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.56
2366.72868,1.94,13289.62,0.11,-14.55,-15.79,3.36,5.73,36.1,130.39,Conductivity_Degradation,Rupture,Fault,Fault,3.5
1607.1378809999999,2.33,9317.23,0.49,-15.89,-24.72,1.66,3.57,69.65,99.36,Rupture_Coupure,No_Fault,Fault,Normal,3.94
1660.02408,2.22,8222.45,0.76,-12.62,-14.93,3.77,-0.74,37.35,122.61,Bending,Coupure,Fault,Fault,3.04
2213.8360720000005,2.2,9339.52,1.11,-18.54,-11.57,1.22,2.39,63.22,151.97,No_Fault,No_Fault,Normal,Normal,2.95
2368.31023,2.07,5406.43,0.23,-15.04,-20.54,2.18,-0.7,56.07,85.63,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.99
1385.45232,2.24,12673.55,0.1,-13.76,-24.59,1.41,5.1,33.3,148.89,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,3.46
2052.647739,2.37,13619.57,1.14,-20.24,-17.57,2.9,1.25,38.64,131.18,Rupture_Coupure,Coupure,Fault,Fault,3.84
